,neighborhood_code,neighborhood_group,neighborhood
8099,5983.54,0.0,ESPLANADE BUSINESS PARK
8100,5983.55,0.0,CENTRAL GREEN BUSINESS PARK
8101,5983.56,0.0,GATER HAWK BUSINESS PARK
8102,5983.57,0.0,CANDLERIDGE BUSINESS PARK
8103,5983.58,0.0,BURLINGTON INDUSTRIAL DISTRICT
8104,5983.59,0.0,CARLSWAY @ 1960
8105,5984.02,0.0,HUMBLE PLACE BUSINESS PARK
8106,5984.03,0.0,INTERCONTINENTAL COMMERCE PARK
8107,5984.18,0.0,MAGNOLIA COURT BUSINESS PARK
8108,5985.24,0.0,NORTH POST OAK INDUSTRIAL II - ISD 01
8109,5985.25,0.0,KEMPWOOD & PINEWAY IND PARK
8110,5985.26,0.0,HEMPSTEAD SOUTH OF RAIL LINE
8111,5985.27,0.0,TOWN AND COUNTRY BUSINESS PARK
8112,5985.28,0.0,CLAYMORE BUSINESS PARK
8113,5986.12,0.0,NORTHWEST IND PARK
8114,5986.14,0.0,WILLIOWBROOK/CUTTEN BUSINESS PARK
8115,5986.2,0.0,NORTHWEST PLACE BUSINESS PARK
8116,5986.22,0.0,FOUR K INDUSTRIAL PARK ON W LITTLE YORK
8117,5986.23,0.0,NORTHWEST POINTE BUSINESS PARK
8118,5986.28,0.0,NORTHWOODS INDUSTRIAL PARK  - ISD 04
8119,5986.29,0.0,PINEWAY NORTH BUSINESS PARK
8120,5986.38,0.0,PORT CROSSING COMMERCE CENTER BUSINESS PARK
8121,5986.39,0.0,PARK AT 290 ON HEMPSTEAD HWY
8122,5986.4,0.0,WINDFERN WAREHOUSE PARK
8123,5986.5,0.0,WHITE OAK INDUSTRIAL PARK
8124,5986.51,0.0,WESTLAND BUSINESS PARK
8125,5986.52,0.0,CUTTEN GROVE BUSINESS PARK
8126,5986.53,0.0,TOWER OAKS/WOODEDGE BUSINESS PARK
8127,5986.54,0.0,SADDLE GATE BUSINESS PARK
8128,5986.55,0.0,FAIRBANKS BUSINESS PARK
8129,5986.56,0.0,JONES RD WEST INDUSTRIAL PARK
8130,5986.57,0.0,ABERDEEN BUSINESS PARK
8131,5986.58,0.0,FM 529 INDUSTRIAL WEST PARK
8132,5986.59,0.0,FM 529 / SPENCER BUSINESS PARK
8133,5986.6,0.0,FM 529 / SPENCER 2 BUSINESS PARK
8134,5986.61,0.0,SIGNAT ROAD BUSINESS PARK
8135,5986.62,0.0,BRITTMAORE TANNER BUSINESS PARK
8136,5986.63,0.0,BROOKHOLLOW WEST BUSINESS PARK
8137,5986.64,0.0,INDEPENDENCE FARMS BUSINESS PARK
8138,5986.65,0.0,WEST BY NORTHWEST BUSINESS PARK
8139,5986.66,0.0,FAIRBANKS INDUSTRIAL PARK
8140,5986.67,0.0,HEMPSTEAD PINEMONT IND PARK
8141,5986.68,0.0,ROSSLYN GARDENS BUSINESS PARK
8142,5986.69,0.0,GRAND PARKWAY INDUSTRIAL PARK
8143,5986.7,0.0,KATY WEST I BUSINESS PARK
8144,5986.71,0.0,WEST HOUSTON BUSINESS PARK
8145,5986.72,0.0,FRANZ AT MASON
8146,5986.73,0.0,WESTSIDE BUSINESS PARK
8147,5986.74,0.0,FRANZ ELROD BP
8148,5987.0,0.0,RANKIN BUSINESS PARK - ISD 24
8149,5987.01,0.0,CENTURY PLAZA
8150,5987.02,0.0,NORTHVIEW BUSINESS PARK
8151,5987.12,0.0,SPRING BUSINESS PARK NORTH
8152,5987.2,0.0,TELGE BUSINESS PARK N OF GRANT RD
8153,5987.23,0.0,TOMBALL INDUSTRIAL PARK
8154,5987.24,0.0,TOMBALL INDUSTRIAL PARK U/R
8155,5987.25,0.0,WILLOW CREEK BUSINESS PARK
8156,5987.3,0.0,WILLOW CUTTEN INDUSTRIAL PARK
8157,5987.31,0.0,HOLLISTER AT BELTWAY 8
8158,5987.32,0.0,NORTHWEST GREEN BUSINESS PARK
8159,5987.33,0.0,BURLINGTON NORTH
8160,5987.34,0.0,REBECCA VILLAGE BUSINESS PARK
8161,5987.35,0.0,FM 2920 BUSINESS PARK
8162,5999.0,0.0, 
8163,6.0,4086.0,WESTGATE SEC 1-4
8164,6.01,4086.0,"WESTGATE SEC 5,6,7"
8165,6.03,4086.0,"WESTGATE SEC 8,10,12"
8166,6.04,4086.0,"WESTGATE SEC 11,14"
8167,6.05,4086.0,"WESTGATE SEC 13,16,17"
8168,6.06,4086.0,"WESTGATE SEC 15,18,19"
8169,60.0,4045.0,ECHANTED VALLEY ESTATES
8170,60.01,4045.0,WOODSIDE GREEN
8171,6023.01,0.0, 
8172,6023.02,0.0, 
8173,6023.03,0.0, 
8174,6024.01,0.0, 
8175,6024.02,0.0, 
8176,6024.03,0.0, 
8177,6025.01,0.0, 
8178,6025.02,0.0, 
8179,6025.03,0.0, 
8180,6026.01,0.0, 
8181,6026.02,0.0, 
8182,6026.03,0.0, 
8183,6027.01,0.0, 
8184,6027.02,0.0, 
8185,6027.03,0.0, 
8186,6028.01,0.0, 
8187,6028.02,0.0, 
8188,6028.03,0.0, 
8189,6029.01,0.0, 
8190,6029.02,0.0, 
8191,6029.03,0.0, 
8192,6033.01,0.0, 
8193,6034.01,0.0, 
8194,6035.01,0.0, 
8195,6036.01,0.0, 
8196,6037.01,0.0, 
8197,6038.01,0.0, 
8198,6039.01,0.0, 
8199,6043.0,0.0, 
8200,6043.01,0.0, 
8201,6043.02,0.0, 
8202,6043.03,0.0, 
8203,6044.0,0.0, 
8204,6044.01,0.0, 
8205,6044.02,0.0, 
8206,6044.03,0.0, 
8207,6045.0,0.0, 
8208,6045.01,0.0, 
8209,6045.02,0.0, 
8210,6045.03,0.0, 
8211,6046.0,0.0, 
8212,6046.01,0.0, 
8213,6046.02,0.0, 
8214,6046.03,0.0, 
8215,6047.0,0.0, 
8216,6047.01,0.0, 
8217,6047.02,0.0, 
8218,6047.03,0.0, 
8219,6048.0,0.0, 
8220,6048.01,0.0, 
8221,6048.02,0.0, 
8222,6048.03,0.0, 
8223,6049.0,0.0, 
8224,6049.01,0.0, 
8225,6049.02,0.0, 
8226,6049.03,0.0, 
8227,6053.01,0.0, 
8228,6053.02,0.0, 
8229,6053.03,0.0, 
8230,6054.01,0.0, 
8231,6054.02,0.0, 
8232,6054.03,0.0, 
8233,6055.01,0.0, 
8234,6055.02,0.0, 
8235,6055.03,0.0, 
8236,6056.01,0.0, 
8237,6056.02,0.0, 
8238,6056.03,0.0, 
8239,6057.01,0.0, 
8240,6057.02,0.0, 
8241,6057.03,0.0, 
8242,6058.01,0.0, 
8243,6058.02,0.0, 
8244,6058.03,0.0, 
8245,6059.01,0.0, 
8246,6059.02,0.0, 
8247,6059.03,0.0, 
8248,6063.01,0.0, 
8249,6063.02,0.0, 
8250,6063.03,0.0, 
8251,6064.01,0.0, 
8252,6064.02,0.0, 
8253,6064.03,0.0, 
8254,6065.01,0.0, 
8255,6065.02,0.0, 
8256,6065.03,0.0, 
8257,6066.01,0.0, 
8258,6066.02,0.0, 
8259,6066.03,0.0, 
8260,6067.01,0.0, 
8261,6067.02,0.0, 
8262,6067.03,0.0, 
8263,6068.01,0.0, 
8264,6068.02,0.0, 
8265,6068.03,0.0, 
8266,6069.01,0.0, 
8267,6069.02,0.0, 
8268,6069.03,0.0, 
8269,6083.01,0.0, 
8270,6083.02,0.0, 
8271,6084.01,0.0, 
8272,6084.02,0.0, 
8273,6085.01,0.0, 
8274,6085.02,0.0, 
8275,6086.01,0.0, 
8276,6086.02,0.0, 
8277,6087.01,0.0, 
8278,6087.02,0.0, 
8279,6088.01,0.0, 
8280,6088.02,0.0, 
8281,6089.01,0.0, 
8282,6089.02,0.0, 
8283,6093.01,0.0, 
8284,6093.02,0.0, 
8285,6093.03,0.0, 
8286,6094.01,0.0, 
8287,6094.02,0.0, 
8288,6094.03,0.0, 
8289,6095.01,0.0, 
8290,6095.02,0.0, 
8291,6095.03,0.0, 
8292,6096.01,0.0, 
8293,6096.02,0.0, 
8294,6096.03,0.0, 
8295,6097.01,0.0, 
8296,6097.02,0.0, 
8297,6097.03,0.0, 
8298,6098.01,0.0, 
8299,6098.02,0.0, 
8300,6098.03,0.0, 
8301,6099.01,0.0, 
8302,6099.02,0.0, 
8303,6099.03,0.0, 
8304,61.0,4103.0,CYPRESS POINT ESTATES
8305,6123.01,0.0, 
8306,6124.01,0.0, 
8307,6125.01,0.0, 
8308,6126.01,0.0, 
8309,6127.01,0.0, 
8310,6128.01,0.0, 
8311,6129.01,0.0, 
8312,6153.01,0.0, 
8313,6153.02,0.0, 
8314,6153.03,0.0, 
8315,6154.01,0.0, 
8316,6154.02,0.0, 
8317,6154.03,0.0, 
8318,6155.01,0.0, 
8319,6155.02,0.0, 
8320,6155.03,0.0, 
8321,6156.01,0.0, 
8322,6156.02,0.0, 
8323,6156.03,0.0, 
8324,6157.01,0.0, 
8325,6157.02,0.0, 
8326,6157.03,0.0, 
8327,6158.01,0.0, 
8328,6158.02,0.0, 
8329,6158.03,0.0, 
8330,6159.01,0.0, 
8331,6159.02,0.0, 
8332,6159.03,0.0, 
8333,6163.01,0.0, 
8334,6163.02,0.0, 
8335,6163.03,0.0, 
8336,6164.01,0.0, 
8337,6164.02,0.0, 
8338,6164.03,0.0, 
8339,6165.01,0.0, 
8340,6165.02,0.0, 
8341,6165.03,0.0, 
8342,6166.01,0.0, 
8343,6166.02,0.0, 
8344,6166.03,0.0, 
8345,6167.01,0.0, 
8346,6167.02,0.0, 
8347,6167.03,0.0, 
8348,6168.01,0.0, 
8349,6168.02,0.0, 
8350,6168.03,0.0, 
8351,6169.01,0.0, 
8352,6169.02,0.0, 
8353,6169.03,0.0, 
8354,6173.01,0.0, 
8355,6173.02,0.0, 
8356,6173.03,0.0, 
8357,6173.04,0.0, 
8358,6174.01,0.0, 
8359,6174.02,0.0, 
8360,6174.03,0.0, 
8361,6174.04,0.0, 
8362,6175.01,0.0, 
8363,6175.02,0.0, 
8364,6175.03,0.0, 
8365,6175.04,0.0, 
8366,6176.01,0.0, 
8367,6176.02,0.0, 
8368,6176.03,0.0, 
8369,6176.04,0.0, 
8370,6177.01,0.0, 
8371,6177.02,0.0, 
8372,6177.03,0.0, 
8373,6177.04,0.0, 
8374,6178.01,0.0, 
8375,6178.02,0.0, 
8376,6178.03,0.0, 
8377,6178.04,0.0, 
8378,6179.01,0.0, 
8379,6179.02,0.0, 
8380,6179.03,0.0, 
8381,6179.04,0.0, 
8382,6183.01,0.0, 
8383,6183.02,0.0, 
8384,6183.03,0.0, 
8385,6183.04,0.0, 
8386,6184.01,0.0, 
8387,6184.02,0.0, 
8388,6184.03,0.0, 
8389,6184.04,0.0, 
8390,6185.01,0.0, 
8391,6185.02,0.0, 
8392,6185.03,0.0, 
8393,6185.04,0.0, 
8394,6186.01,0.0, 
8395,6186.02,0.0, 
8396,6186.03,0.0, 
8397,6186.04,0.0, 
8398,6187.01,0.0, 
8399,6187.02,0.0, 
8400,6187.03,0.0, 
8401,6187.04,0.0, 
8402,6188.01,0.0, 
8403,6188.02,0.0, 
8404,6188.03,0.0, 
8405,6188.04,0.0, 
8406,6189.01,0.0, 
8407,6189.02,0.0, 
8408,6189.03,0.0, 
8409,6189.04,0.0, 
8410,6193.01,0.0, 
8411,6193.02,0.0, 
8412,6193.03,0.0, 
8413,6193.04,0.0, 
8414,6194.01,0.0, 
8415,6194.02,0.0, 
8416,6194.03,0.0, 
8417,6194.04,0.0, 
8418,6195.01,0.0, 
8419,6195.02,0.0, 
8420,6195.03,0.0, 
8421,6195.04,0.0, 
8422,6196.01,0.0, 
8423,6196.02,0.0, 
8424,6196.03,0.0, 
8425,6196.04,0.0, 
8426,6197.01,0.0, 
8427,6197.02,0.0, 
8428,6197.03,0.0, 
8429,6197.04,0.0, 
8430,6198.01,0.0, 
8431,6198.02,0.0, 
8432,6198.03,0.0, 
8433,6198.04,0.0, 
8434,6199.01,0.0, 
8435,6199.02,0.0, 
8436,6199.03,0.0, 
8437,6199.04,0.0, 
8438,62.0,4011.0,THE VILLAGE AT CYPRESS
8439,6203.01,0.0, 
8440,6203.02,0.0, 
8441,6203.03,0.0, 
8442,6204.01,0.0, 
8443,6204.02,0.0, 
8444,6204.03,0.0, 
8445,6205.01,0.0, 
8446,6205.02,0.0, 
8447,6205.03,0.0, 
8448,6206.01,0.0, 
8449,6206.02,0.0, 
8450,6206.03,0.0, 
8451,6207.01,0.0, 
8452,6207.02,0.0, 
8453,6207.03,0.0, 
8454,6208.01,0.0, 
8455,6208.02,0.0, 
8456,6208.03,0.0, 
8457,6209.01,0.0, 
8458,6209.02,0.0, 
8459,6209.03,0.0, 
8460,6213.01,0.0, 
8461,6213.02,0.0, 
8462,6213.03,0.0, 
8463,6214.01,0.0, 
8464,6214.02,0.0, 
8465,6214.03,0.0, 
8466,6215.01,0.0, 
8467,6215.02,0.0, 
8468,6215.03,0.0, 
8469,6216.01,0.0, 
8470,6216.02,0.0, 
8471,6216.03,0.0, 
8472,6217.01,0.0, 
8473,6217.02,0.0, 
8474,6217.03,0.0, 
8475,6218.01,0.0, 
8476,6218.02,0.0, 
8477,6218.03,0.0, 
8478,6219.01,0.0, 
8479,6219.02,0.0, 
8480,6219.03,0.0, 
8481,6233.01,0.0, 
8482,6234.01,0.0, 
8483,6235.01,0.0, 
8484,6236.01,0.0, 
8485,6237.01,0.0, 
8486,6238.01,0.0, 
8487,6239.01,0.0, 
8488,6243.01,0.0, 
8489,6243.02,0.0, 
8490,6243.03,0.0, 
8491,6243.04,0.0, 
8492,6244.01,0.0, 
8493,6244.02,0.0, 
8494,6244.03,0.0, 
8495,6244.04,0.0, 
8496,6245.01,0.0, 
8497,6245.02,0.0, 
8498,6245.03,0.0, 
8499,6245.04,0.0, 
8500,6246.01,0.0, 
8501,6246.02,0.0, 
8502,6246.03,0.0, 
8503,6246.04,0.0, 
8504,6247.01,0.0, 
8505,6247.02,0.0, 
8506,6247.03,0.0, 
8507,6247.04,0.0, 
8508,6248.01,0.0, 
8509,6248.02,0.0, 
8510,6248.03,0.0, 
8511,6248.04,0.0, 
8512,6249.01,0.0, 
8513,6249.02,0.0, 
8514,6249.03,0.0, 
8515,6249.04,0.0, 
8516,6253.01,0.0, 
8517,6253.02,0.0, 
8518,6254.01,0.0, 
8519,6254.02,0.0, 
8520,6255.01,0.0, 
8521,6255.02,0.0, 
8522,6256.01,0.0, 
8523,6256.02,0.0, 
8524,6257.01,0.0, 
8525,6257.02,0.0, 
8526,6258.01,0.0, 
8527,6258.02,0.0, 
8528,6259.01,0.0, 
8529,6259.02,0.0, 
8530,6263.01,0.0, 
8531,6263.02,0.0, 
8532,6263.03,0.0, 
8533,6264.01,0.0, 
8534,6264.02,0.0, 
8535,6264.03,0.0, 
8536,6265.01,0.0, 
8537,6265.02,0.0, 
8538,6265.03,0.0, 
8539,6266.01,0.0, 
8540,6266.02,0.0, 
8541,6266.03,0.0, 
8542,6267.01,0.0, 
8543,6267.02,0.0, 
8544,6267.03,0.0, 
8545,6268.01,0.0, 
8546,6268.02,0.0, 
8547,6268.03,0.0, 
8548,6269.01,0.0, 
8549,6269.02,0.0, 
8550,6269.03,0.0, 
8551,6273.01,0.0, 
8552,6273.02,0.0, 
8553,6273.03,0.0, 
8554,6273.04,0.0, 
8555,6274.01,0.0, 
8556,6274.02,0.0, 
8557,6274.03,0.0, 
8558,6274.04,0.0, 
8559,6275.01,0.0, 
8560,6275.02,0.0, 
8561,6275.03,0.0, 
8562,6275.04,0.0, 
8563,6276.01,0.0, 
8564,6276.02,0.0, 
8565,6276.03,0.0, 
8566,6276.04,0.0, 
8567,6277.01,0.0, 
8568,6277.02,0.0, 
8569,6277.03,0.0, 
8570,6277.04,0.0, 
8571,6278.01,0.0, 
8572,6278.02,0.0, 
8573,6278.03,0.0, 
8574,6278.04,0.0, 
8575,6279.01,0.0, 
8576,6279.02,0.0, 
8577,6279.03,0.0, 
8578,6279.04,0.0, 
8579,63.0,4103.0,M/R- ABST AL TURNER
8580,63.01,4011.0,CYPRESS CHASE
8581,63.02,4103.0,LIVE OAK TRAILS
8582,6303.01,0.0, 
8583,6304.01,0.0, 
8584,6305.01,0.0, 
8585,6306.01,0.0, 
8586,6307.01,0.0, 
8587,6308.01,0.0, 
8588,6309.01,0.0, 
8589,64.0,4011.0,"BONAIRE SEC. 2,4,5,6,7"
8590,64.02,4011.0,CYPRESS CREEK FOREST SEC 1
8591,65.0,4135.0,MIXED RESIDENTIAL
8592,65.01,4135.0,LINCOLN SQUARE I & II  U/R
8593,65.12,4135.0,TAVANH
8594,65.13,4142.0,GRANT_STEINHAGEN_SIMS
8595,65.14,4142.0,TELGE_GRANT_LOUETTA
8596,66.0,4011.0,HEMWICK PLACE
8597,661.0,8027.0,WESTWOOD PATIO HOMES
8598,661.01,8027.0,WESTWOOD SOUTH PATIO HOMES
8599,661.02,8027.0,WESTWOOD SOUTH YB>90
8600,6613.01,0.0, 
8601,6614.01,0.0, 
8602,6615.01,0.0, 
8603,6616.01,0.0, 
8604,6617.01,0.0, 
8605,6618.01,0.0, 
8606,6619.01,0.0, 
8607,662.0,8006.0,"BRAYS VILLAGE #1,2"
8608,662.01,8006.0,"BRAYS VILLAGE #3,4,6"
8609,662.02,8006.0,"BRAYS VILLAGE 2,5"
8610,662.03,8040.0,WILCREST GARDEN CONDO
8611,663.0,8034.0,"BRAYS FOREST #1,5"
8612,663.01,8006.0,"BRAYS FOREST #4,5"
8613,664.0,8010.0,KIRKWOOD TERRACE
8614,664.01,8010.0,ALIEF VILLAGE P/H
8615,664.02,8010.0,ONE ALIEF PLACE (PARTY WALL)
8616,665.0,8005.0,"BELLAIRE WEST #1,2,3"
8617,665.01,8005.0,"BELLAIRE WEST #4,5"
8618,665.02,8005.0,BELLAIRE WEST #6
8619,665.03,8004.0,CATALINA SQUARE #1-5
8620,665.04,8004.0,CATALINA NORTH
8621,665.05,8004.0,COOKWOOD
8622,665.06,8004.0,KIRKWOOD VILLAGE
8623,665.07,8005.0,BELLAIRE WEST #8
8624,666.0,8005.0,BELLAIRE WEST 8 IMPERIAL PNT 8
8625,666.01,8005.0,"IMPERIAL POINT #1,2,4,5,6,7"
8626,666.02,8005.0,IMPERIAL POINT #3
8627,666.03,8005.0,RIVER WALK HOMES
8628,667.0,8004.0,KIRKWOOD COUNTRY
8629,667.01,8003.0,"LEAWOOD #3,5"
8630,667.02,8003.0,"LEAWOOD #1,2"
8631,667.03,8003.0,GLEN SHANNON
8632,668.0,8018.0,CATLINA WEST DUPLEXES
8633,668.01,8018.0,BROOKFIELD #1
8634,668.02,8018.0,WALLINGTON PARK DUPLEXES
8635,668.04,8018.0,BROOKFIELD #1 RESEREVES
8636,668.05,8011.0,BROOKFIELD #1 RESEREVES DUPLXS
8637,668.06,8011.0,CEDAR GAP
8638,668.07,8018.0,REGENTS VILLAGE
8639,669.0,8009.0,"BRAEWOOD GLEN 1,5"
8640,669.01,8009.0,OAK HARBOR
8641,669.02,8018.0,BECKFORD PL/SHANNON HILLS PL
8642,669.03,8021.0,CATALINA VILLAGE
8643,669.05,8022.0,PHEASANT RUN #2
8644,669.07,8005.0,BRAEWOOD GLEN #7
8645,669.09,8022.0,OLYMPIA
8646,67.0,4045.0,LAKE CYPRESS ESTATES
8647,67.1,4141.0,"ALDEN WOODS SEC 1,2"
8648,670.0,8013.0,HUNTINGTON VILLAGE PH
8649,671.0,8013.0,HUNTINGTON VILLAGE
8650,672.0,8013.0,HUNTINGTON VILLAGE #4
8651,673.0,8013.0,"HUNTINGTON VILLAGE #1,2"
8652,673.01,8028.0,BELLAIRE VIEW & AMEND
8653,674.0,8015.0,"PARKGLEN WEST, SALGADO  ESTATE"
8654,674.01,8015.0,PARKGLEN #2
8655,674.02,8001.0,RICHMOND EST & BOONE ROAD EST
8656,674.03,8015.0,BAYOU PLACE
8657,674.04,8015.0,PARKGLEN #1
8658,674.05,8023.0,BAYOUR PLACE R/P YB>90
8659,675.0,8016.0,"KEEGANS GLEN #1,4"
8660,675.01,8016.0,KEEGANS GLEN #6
8661,676.0,8022.0,MEADOW PARK
8662,676.01,8017.0,MEADOW PARK
8663,676.02,8001.0,MEADOW PARK DUPLEX
8664,677.0,8015.0,KEEGANS GLEN #2 R/P
8665,677.01,8028.0,CEDAR SPRINGS
8666,678.0,8023.0,PHEASANT TRACE VLG 1 PAR R/P
8667,678.01,8002.0,PHEASANT TRACE VLG #1 PAR R/P
8668,678.02,8005.0,VILLAGE OF PHEASANT TRACE
8669,678.03,8005.0,CANYON VIEW
8670,679.0,8008.0,"ROYAL PALM SEC 1,2,3"
8671,679.01,8008.0,ASHFORD TERRACE & AMEND
8672,68.0,4009.0,"SARACEN PARK 1,2,3"
8673,680.0,8021.0,BECKFORD PLACE PH
8674,681.0,8011.0,BECKFORD WEST DUPLEXES
8675,681.01,8021.0,KEEGANS WOOD
8676,681.02,8021.0,"BEECHNUT PARK #1,2"
8677,681.03,8011.0,KEEGANS WOOD PT 1 (PARTY WALL)
8678,681.04,8024.0,OAK BEND FOREST
8679,681.05,8024.0,SUGAR FIELD
8680,681.06,8024.0,SUGARFIELD SEC 2
8681,682.0,8009.0,LEAWOOD WEST
8682,682.01,8009.0,BRAEWOOD EST.-BRAEWOOD GLEN
8683,682.02,8022.0,PHEASANT RUN #5
8684,682.03,8023.0,PHEASANT RUN #5 YB<89
8685,683.0,8002.0,"ROYAL OAKS #1,4,5,10,12,13 GC"
8686,683.01,8002.0,ROYAL OAK #6
8687,683.02,8002.0,"ROYAL OAKS #2,3 & PT OF 1"
8688,683.03,8002.0,ROYAL OAKS SEC 7
8689,683.04,8002.0,"ROYAL OAKS #1,5,10,12,13 N/GC"
8690,683.05,8002.0,ROYAL OAKS SEC 11
8691,683.06,8002.0,ROYAL OAKS SEC 9
8692,683.07,8002.0,ROYAL OAKS COUNTRY CLUB SEC 14
8693,683.08,8002.0,ROYAL OAKS COURTYARD VILLAS AMEND LG LTS
8694,683.09,8041.0,ROYAL OAKS COURTYARD VILLAS AMEND SM LTS
8695,684.0,8002.0,CRESTWATER #1 & 2
8696,684.01,8002.0,ROYAL OAKS T/H'S
8697,684.02,8002.0,ROYAL OAK SQUARE
8698,684.05,8041.0,ROYAL OAKS COURT
8699,684.08,8041.0,PARK AT MEADOWGLEN
8700,685.0,8011.0,WESTHEIMER PLACE
8701,685.05,8012.0,WINGATE PARK
8702,686.0,8025.0,WINGATE
8703,687.0,8025.0,FOREST VIEW
8704,687.01,8012.0,OAK PARK PLACE 1
8705,687.02,8012.0,CLAYTON OAKS 1
8706,687.03,8012.0,TIMBERGATE SEC 1
8707,687.04,8012.0,OAK PARK PLACE SEC 2
8708,687.05,8012.0,OAK PARK RIDGE SEC 3&4
8709,687.06,8012.0,OAK PARK RIDGE SEC 5
8710,687.07,8012.0,DIAMOND STAR
8711,687.08,8012.0,WESTCHASE TRAILS
8712,688.0,8026.0,"MISSION BEND #10,11,12,13"
8713,688.01,8031.0,MISSION BEND NORTH #3/GREAT OAKS SEC 3
8714,688.02,8033.0,"MISSION BEND #1,2"
8715,688.03,8033.0,"MISSION BEND #5,6"
8716,688.04,8026.0,MISSION LEONA
8717,688.05,8026.0,CABILIDO SQUARE
8718,688.06,8002.0,MISSION BEND ESTATES 1
8719,689.0,8031.0,"MISSION BEND NORTH 1,2"
8720,689.02,8028.0,MISSION BEND LOS PATIOS 1 F/B
8721,689.03,8028.0,MISSION GARDENS
8722,69.0,4009.0,"RAVENSWAY SEC. 1,2,3"
8723,69.01,4144.0,RAVENSWAY T/H CONDO
8724,690.0,8026.0,ALTIMIRA YB<86 (91)
8725,690.01,8002.0,ALTAMIRA #1 YB>87 (91)
8726,691.0,8028.0,MISSION BEND #7
8727,692.0,8028.0,SAN GABRIEL
8728,693.0,8025.0,CLAYTON
8729,693.01,8028.0,WEST BEND
8730,693.02,8028.0,"TRADITIONS AT CLAYTON PARK 1,3"
8731,693.03,8028.0,CLAYTON WOODS SEC 1 & 2
8732,693.04,8028.0,CLAYTON TRACE
8733,693.05,8028.0,ADDICKS STONE VILLAGE
8734,693.07,8028.0,OAK PARK RIDGE
8735,693.08,8028.0,OAK PARK CROSSING
8736,693.09,8028.0,BELLAIRE GARDENS SEC 1 & 2
8737,694.0,8034.0,"PARK HOLLOW #4,5"
8738,694.01,8007.0,"PARK HOLLOW #4,5"
8739,695.0,8034.0,PARKRIDGE
8740,695.05,8028.0,VILLA AT ASHFORD POINT
8741,696.0,8034.0,WESTPARK VILLAGE
8742,696.01,8041.0,WALLINGFORD PLACE
8743,696.02,8041.0,ASHFORD POINT VILLAS SEC 1
8744,696.03,8041.0,ASHFORD POINT VILLAS SEC 2
8745,696.04,8018.0,MEADOWS ON THE MEWS SEC 1
8746,697.0,8007.0,ASHFORD PARK 1 - 5
8747,697.02,8007.0,ASHFORD PARK #6
8748,697.03,8008.0,ASHTON VILLAGE
8749,697.04,8008.0,ASHTON VILLAGE (YB>88)
8750,697.05,8008.0,SHADOWLAKE
8751,697.06,8008.0,GREENLEAF
8752,697.07,8008.0,"SHADOWLAKE SEC 6,7,9 & 11"
8753,697.08,8008.0,"SHADOWLAKE 8 R/P,#10 & 12"
8754,697.09,8008.0,VENUS PARK
8755,698.0,8017.0,WEST HOLLOW VILLAGE/ ERSHAD DEV
8756,698.01,8017.0,WESTWIND
8757,698.02,8024.0,WEST HAMPTON EST 1
8758,698.03,8024.0,WEST OAKS PARK SEC 1/WEST OAKS PLACE SEC 1
8759,698.04,8024.0,WEST OAKS PARK SEC 2/WEST OAKS PLACE SEC 2
8760,698.06,8028.0,HIGH STAR LANDING
8761,698.08,8024.0,BRANCH FOREST SEC 1
8762,699.0,8008.0,ELDRIDGE VIEW SEC 1-4
8763,699.01,8008.0,TURTLEWOOD SQUARE
8764,699.02,8008.0,PARK VIEW
8765,699.03,8028.0,"HIGH STAR SEC 1,2,3"
8766,699.05,8028.0,LAKES OF BELLAIRE SEC 1
8767,699.06,8028.0,"LAKES OF BELLAIRE SEC 2,4"
8768,699.07,8028.0,LAKES OF BELLAIRE SEC 3
8769,7.0,0.0,WHEATSTN VLG COPPERCRK Commercial (DO NOT REMOVE)
8770,7.01,4013.0,"WHEATSTN VLG COPPERCRK 1,2,R/P"
8771,70.0,4143.0,RAVENSWAY DUPLEX
8772,70.01,4143.0,CYPRESS STONE VILLAGE
8773,70.02,4143.0,CYPRESS CORNER PLACE NORTH
8774,7000.0,1521.0,CROYDEN GDNS
8775,7001.0,1521.0,BERRY
8776,7009.0,1530.0,TRINITY GDNS
8777,7010.0,1530.0,TRINITY GDNS
8778,7011.0,1530.0,TRINITY GARDENS
8779,7012.0,1510.0,BENBROOK
8780,7012.01,1512.0,VILLAS DEL PARQUE RITTENHOUSE
8781,7013.0,1510.0,HAWTHORNE/SHELBY
8782,7021.0,1540.0,CRANE ST WOOD
8783,7022.0,1540.0,CRANE ST GARDENS
8784,7023.0,1540.0,KASHMIRE GDN NW
8785,7024.0,1540.0,KASHMERE GDN SW
8786,7025.0,1540.0,KASHMERE GDN NE
8787,7026.0,1540.0,KASHMERE GDN SE & ANNEX R/P
8788,7027.0,1540.0,STANNARD PL
8789,7028.0,1540.0,LIBERTY GDN
8790,7035.0,1511.0,GLEN OAKS
8791,7035.01,1511.0,RITTEN HOUSE VILLAGE
8792,7038.0,1513.0,CANIKINO
8793,7038.01,1513.0,ROOS ACRES/VARIOUS
8794,7039.0,1530.0,"PELHAM PL/VILLAS ON LARKSTONE SEC 1,2"
8795,704.0,8028.0,WINDMILL VILLAS
8796,704.02,8028.0,KINGSBRIDGE COURT SEC 2
8797,704.03,8024.0,KINGSBRIDGE PARK 1
8798,704.04,8024.0,KINGSPOINT SEC 1
8799,704.05,8002.0,KINGSPOINT SEC 2
